id,question,answer,gt_number
history_1928_7532375f-2733-438b-9c0b-5ed6b89eeeb8,"The Mavericks finished 49-33, one game ahead of Phoenix for the eighth and final playoff spot, which meant that they would once again have to face their in-state rivals, the San Antonio Spurs, who were the top seed in the Western Conference with a 62-20 record. In Game 1 in San Antonio, Dallas had an 81-71 lead in the fourth quarter, but the Spurs rallied back and took Game 1, 85-90. However, the Mavs forced 22 turnovers in Game 2 to rout the Spurs 113-92, splitting the first two games before the series went to Dallas. In Game 3, Manu Ginóbili hit a shot that put the Spurs up 108-106 with 1.7 seconds left, but a buzzer-beater by Vince Carter gave the Mavs the victory, putting them up 2-1 in the series. The Spurs took Game 4 in Dallas 93-89 despite a late Dallas comeback after the Spurs at one point had a 20-point lead and later won Game 5 at home, 109-103, giving them a 3-2 series lead. The Mavs avoided elimination in Game 6 at home by rallying in the fourth quarter, winning 111-113. Game 7 was on the Spurs home court, and the Spurs beat the Mavericks 119-96, putting an end to the Mavericks season. How many more points did the Mavericks score against Phoenix to win the eighth playoff spot?","Reformatted Question: The Mavericks finished <fact1>49-33</fact1>, one game ahead of Phoenix for the eighth and final playoff spot, which meant that they would once again have to face their in-state rivals, the San Antonio Spurs, who were the top seed in the Western Conference with a <fact2>62-20 record</fact2>. In Game 1 in San Antonio, Dallas had an 81-71 lead in the fourth quarter, but the Spurs rallied back and took Game 1, 85-90. However, the Mavs forced 22 turnovers in Game 2 to rout the Spurs 113-92, splitting the first two games before the series went to Dallas. In Game 3, Manu Ginóbili hit a shot that put the Spurs up 108-106 with 1.7 seconds left, but a buzzer-beater by Vince Carter gave the Mavs the victory, putting them up 2-1 in the series. The Spurs took Game 4 in Dallas 93-89 despite a late Dallas comeback after the Spurs at one point had a 20-point lead and later won Game 5 at home, 109-103, giving them a 3-2 series lead. The Mavs avoided elimination in Game 6 at home by rallying in the fourth quarter, winning 111-113. Game 7 was on the Spurs home court, and the Spurs beat the Mavericks 119-96, putting an end to the Mavericks season. How many more points did the Mavericks score against Phoenix to win the eighth playoff spot?

Answer: The passage does not provide information about the points scored by the Mavericks against Phoenix to win the eighth playoff spot. It only mentions that the Mavericks finished <fact1>49-33</fact1>, one game ahead of Phoenix, but does not provide the score of any game between the Mavericks and Phoenix.",16 
nfl_1516_ec49e997-8c47-410e-9b94-ec59017f9d9a," Hoping to rebound from their fourth-quarter collapse to the Panthers, the Vikings flew to Soldier Field to face Jay Cutler and the Chicago Bears in a Week 16 rematch to conclude the 40th season of Monday Night Football. Due to the Saints losing to Tampa Bay 20-17 in overtime the previous day, the Vikings needed to win their last two games and have the Saints lose to Carolina the next week in order to clinch homefield advantage. In the first quarter, the Bears drew first blood as kicker Robbie Gould nailed a 22-yard field goal for the only score of the period. In the second quarter, the Bears increased their lead with Gould nailing a 42-yard field goal. They increased their lead with Cutler firing a 7-yard TD pass to tight end Greg Olsen. The Bears then closed out the first half with Gould's 41-yard field goal. In the third quarter, the Vikes started to rally with running back Adrian Peterson's 1-yard touchdown run (with the extra point attempt blocked). The Bears increased their lead over the Vikings with Cutler's 2-yard TD pass to tight end Desmond Clark. The Vikings then closed out the quarter with quarterback Brett Favre firing a 6-yard TD pass to tight end Visanthe Shiancoe. An exciting fourth quarter ensued. The Vikings started out the quarter's scoring with kicker Ryan Longwell's 41-yard field goal, along with Adrian Peterson's second 1-yard TD run. The Bears then responded with Cutler firing a 20-yard TD pass to wide receiver Earl Bennett. The Vikings then completed the remarkable comeback with Favre finding wide receiver Sidney Rice on a 6-yard TD pass on 4th-and-goal with 15 seconds left in regulation. The Bears then took a knee to force overtime. In overtime, the Bears won the toss and marched down the field, stopping at the 35-yard line. However, the potential game-winning 45-yard field goal attempt by Gould went wide right, giving the Vikings a chance to win. After an exchange of punts, the Vikings had the ball at the 26-yard line with 11 minutes left in the period. On the first play of scrimmage, Favre fired a screen pass to Peterson who caught it and went 16 yards, before being confronted by Hunter Hillenmeyer, who caused Peterson to fumble the ball, which was then recovered by Bears' linebacker Nick Roach. The Bears then won on Jay Cutler's game-winning 39-yard TD pass to wide receiver Devin Aromashodu. With the loss, not only did the Vikings fall to 11-4, they also surrendered homefield advantage to the Saints. How many points did the Pacers win game 7 against the Celtics by?","Reformatted Question: There is no information in the passage about the Pacers or the Celtics, or any game 7 between them. The passage is about a football game between the Vikings and the Bears.

Answer: There is no answer to this question based on the provided passage.",27 
nfl_1516_8511edf7-f222-469d-b5bf-e7cb4158c21c," Hoping to rebound from their fourth-quarter collapse to the Panthers, the Vikings flew to Soldier Field to face Jay Cutler and the Chicago Bears in a Week 16 rematch to conclude the 40th season of Monday Night Football. Due to the Saints losing to Tampa Bay 20-17 in overtime the previous day, the Vikings needed to win their last two games and have the Saints lose to Carolina the next week in order to clinch homefield advantage. In the first quarter, the Bears drew first blood as kicker Robbie Gould nailed a 22-yard field goal for the only score of the period. In the second quarter, the Bears increased their lead with Gould nailing a 42-yard field goal. They increased their lead with Cutler firing a 7-yard TD pass to tight end Greg Olsen. The Bears then closed out the first half with Gould's 41-yard field goal. In the third quarter, the Vikes started to rally with running back Adrian Peterson's 1-yard touchdown run (with the extra point attempt blocked). The Bears increased their lead over the Vikings with Cutler's 2-yard TD pass to tight end Desmond Clark. The Vikings then closed out the quarter with quarterback Brett Favre firing a 6-yard TD pass to tight end Visanthe Shiancoe. An exciting fourth quarter ensued. The Vikings started out the quarter's scoring with kicker Ryan Longwell's 41-yard field goal, along with Adrian Peterson's second 1-yard TD run. The Bears then responded with Cutler firing a 20-yard TD pass to wide receiver Earl Bennett. The Vikings then completed the remarkable comeback with Favre finding wide receiver Sidney Rice on a 6-yard TD pass on 4th-and-goal with 15 seconds left in regulation. The Bears then took a knee to force overtime. In overtime, the Bears won the toss and marched down the field, stopping at the 35-yard line. However, the potential game-winning 45-yard field goal attempt by Gould went wide right, giving the Vikings a chance to win. After an exchange of punts, the Vikings had the ball at the 26-yard line with 11 minutes left in the period. On the first play of scrimmage, Favre fired a screen pass to Peterson who caught it and went 16 yards, before being confronted by Hunter Hillenmeyer, who caused Peterson to fumble the ball, which was then recovered by Bears' linebacker Nick Roach. The Bears then won on Jay Cutler's game-winning 39-yard TD pass to wide receiver Devin Aromashodu. With the loss, not only did the Vikings fall to 11-4, they also surrendered homefield advantage to the Saints. How many total games did the Pacers play in the playoffs?","Reformatted Question: There is no mention of the Pacers in the passage. The passage is about a football game between the Vikings and the Bears.

Answer: There is no information about the Pacers in the passage, so it is impossible to determine how many total games they played in the playoffs.",13 
history_1308_448feacf-a245-4b03-ab0b-7be6e7c8e3e4,"Russia admitted that three of its Su-25 strike aircraft and one Tu-22M3 long-range bomber were lost. Georgia at that time claimed it had downed at least 21 Russian aircraft. Moscow Defence Brief provided a higher estimate for air force losses, saying that Russian Air Force total losses during the war were one Tu-22M3 long-range bomber, one Su-24M Fencer fighter-bomber, one Su-24MR Fencer E reconnaissance plane and four Su-25 attack planes. Anton Lavrov listed one Su-25SM, two Su-25BM, two Su-24M and one Tu-22M3 lost. Two helicopters, a Mi-8MTKO and a Mi-24, were wrecked in an accident after the hostilities. While there are no official figures, Russian ground equipment losses in the war are estimated to be three tanks, at least 20 armoured and 32 non-armoured vehicles lost in combat. Several more vehicles were impaired in accidents. During one engagement, Georgian forces destroyed 25 out of 30 vehicles of a Russian military unit commanded by General Anatoly Khrulyov. The Russian military had no losses in the artillery, air defence and naval forces. According to Nezavisimaya Gazeta, the five-day war cost Russia an estimated 12.5 billion rubles, a daily cost of 2.5 billion rubles. South Ossetian forces lost two BMP-2s. How many planes did Russia lose in total according to Russia?","Reformatted Question: Russia admitted that <fact1>three of its Su-25 strike aircraft and one Tu-22M3 long-range bomber were lost</fact1>. Georgia at that time claimed it had downed at least 21 Russian aircraft. Moscow Defence Brief provided a higher estimate for air force losses, saying that Russian Air Force total losses during the war were <fact2>one Tu-22M3 long-range bomber, one Su-24M Fencer fighter-bomber, one Su-24MR Fencer E reconnaissance plane and four Su-25 attack planes</fact2>. Anton Lavrov listed <fact3>one Su-25SM, two Su-25BM, two Su-24M and one Tu-22M3 lost</fact3>. Two helicopters, a Mi-8MTKO and a Mi-24, were wrecked in an accident after the hostilities. While there are no official figures, Russian ground equipment losses in the war are estimated to be three tanks, at least 20 armoured and 32 non-armoured vehicles lost in combat. Several more vehicles were impaired in accidents. During one engagement, Georgian forces destroyed 25 out of 30 vehicles of a Russian military unit commanded by General Anatoly Khrulyov. The Russian military had no losses in the artillery, air defence and naval forces. According to Nezavisimaya Gazeta, the five-day war cost Russia an estimated 12.5 billion rubles, a daily cost of 2.5 billion rubles. South Ossetian forces lost two BMP-2s. How many planes did Russia lose in total according to Russia?

Answer: According to the passage, <fact1>Russia admitted that three of its Su-25 strike aircraft and one Tu-22M3 long-range bomber were lost</fact1>, which is a total of 4 planes. However, <fact2>Moscow Defence Brief provided a higher estimate of 7 planes lost</fact2>, and <fact3>Anton Lavrov listed 6 planes lost</fact3>. Since the question asks for the total number of planes lost according to Russia, we can consider the different estimates provided by Russian sources. Therefore, the answer can be either 4, 6, or 7, depending on which estimate is considered.",7 4
history_1306_cf084a28-2e17-4b61-a65b-95fb1afff749,"Russia accused Georgia of committing ""genocide"" in South Ossetia. Russian officials initially claimed that up to 2,000 ethnic Ossetian civilians of Tskhinvali were killed by Georgian forces; according to Russia, the reason for the military intervention in Georgia was this large number of casualties. Public opinion among Ossetians was impacted by claims of high casualties; according to HRW, some Ossetian civilians said in interviews that they approved of burning and looting of Georgian villages because of the ""thousands of civilian casualties in South Ossetia"" reported by Russian television. In December 2008, the figures were revised down to a total of 162 South Ossetian casualties by the Investigative Committee of the Prosecutor's Office of the Russian Federation. Georgia and South Ossetia have filed complaints about alleged war crimes committed by the other side with international courts, including the International Criminal Court, the International Court of Justice, and the European Court of Human Rights. The war displaced a 192,000 people including both Ossetians and Georgians. Many were able to return to their homes after the war, but a year later around 30,000 ethnic Georgians remained displaced. As of May 2014, 20,272 persons remained displaced, with their return being blocked by de facto authorities. By 2014, how many Georgians were actually able to return to their homes?","Reformatted Question: Russia accused Georgia of committing ""genocide"" in South Ossetia. Russian officials initially claimed that up to 2,000 ethnic Ossetian civilians of Tskhinvali were killed by Georgian forces; according to Russia, the reason for the military intervention in Georgia was this large number of casualties. Public opinion among Ossetians was impacted by claims of high casualties; according to HRW, some Ossetian civilians said in interviews that they approved of burning and looting of Georgian villages because of the ""thousands of civilian casualties in South Ossetia"" reported by Russian television. In December 2008, the figures were revised down to a total of 162 South Ossetian casualties by the Investigative Committee of the Prosecutor's Office of the Russian Federation. Georgia and South Ossetia have filed complaints about alleged war crimes committed by the other side with international courts, including the International Criminal Court, the International Court of Justice, and the European Court of Human Rights. The war displaced a <fact1>192,000 people including both Ossetians and Georgians</fact1>. Many were able to return to their homes after the war, but a year later around <fact2>30,000 ethnic Georgians remained displaced</fact2>. As of May 2014, <fact3>20,272 persons remained displaced</fact3>, with their return being blocked by de facto authorities. By 2014, how many Georgians were actually able to return to their homes?

Answer: According to the passage, <fact1>192,000 people were displaced</fact1>, including both Ossetians and Georgians. A year after the war, <fact2>30,000 ethnic Georgians remained displaced</fact2>, and by 2014, <fact3>20,272 persons remained displaced</fact3>. To find the number of Georgians who returned home, we need to subtract the number of displaced Georgians in 2014 from the number of displaced Georgians a year after the war. However, since the passage does not provide the exact number of displaced Georgians in 2014, we can only use the total number of displaced persons in 2014 as a reference. Assuming that the 20,272 persons who remained displaced in 2014 were mostly Georgians, we can estimate the number of Georgians who returned home by subtracting 20,272 from 30,000. 30,000 - 20,272 = 9,728. However, this is not the number of Georgians who returned home out of the total number of displaced persons. To find that number, we need to subtract the number of displaced persons in 2014 from the total number of displaced persons and then subtract the number of Ossetians who were displaced. Unfortunately, the passage does not provide enough information to calculate the exact number of Georgians who returned home. Nevertheless, we can estimate that at least 9,728 Georgians returned home between a year after the war and 2014.",171728 9728
history_1793_ed11e092-ed66-49a9-a3c1-d611b9f4d1ad,"The poverty line in the UK is commonly defined as being 60% of the median household income. In 2007-2008, this was calculated to be £115 per week for single adults with no dependent children; £199 per week for couples with no dependent children; £195 per week for single adults with two dependent children under 14; and £279 per week for couples with two dependent children under 14. In 2007-2008, 13.5 million people, or 22% of the population, lived below this line. This is a higher level of relative poverty than all but four other EU members. In the same year, 4.0 million children, 31% of the total, lived in households below the poverty line, after housing costs were taken into account. This is a decrease of 400,000 children since 1998-1999. How many £ difference is the poverty line of a single adult with no dependent children  compared to couples with no dependent children?","Reformatted Question: The poverty line in the UK is commonly defined as being 60% of the median household income. In 2007-2008, this was calculated to be <fact1>£115 per week for single adults with no dependent children</fact1>; <fact2>£199 per week for couples with no dependent children</fact2>; £195 per week for single adults with two dependent children under 14; and £279 per week for couples with two dependent children under 14. In 2007-2008, 13.5 million people, or 22% of the population, lived below this line. This is a higher level of relative poverty than all but four other EU members. In the same year, 4.0 million children, 31% of the total, lived in households below the poverty line, after housing costs were taken into account. This is a decrease of 400,000 children since 1998-1999. How many £ difference is the poverty line of a single adult with no dependent children  compared to couples with no dependent children?
Answer: According to the passage, <fact1>the poverty line for single adults with no dependent children is £115</fact1> and <fact2>the poverty line for couples with no dependent children is £199</fact2>. <fact2>£199</fact2> - <fact1>£115</fact1> = £84. So the answer is £84.",84 
history_2609_139eab9d-3c2f-4d35-b562-b4520bb73c45,"As of the census of 2000, there were 7,791 people, 3,155 households, and 2,240 families residing in the county.  The population density was 16 people per square mile (6/km²).  There were 3,723 housing units at an average density of 8 per square mile (3/km²).  The racial makeup of the county was 97.63% Race (United States Census), 0.18% Race (United States Census) or Race (United States Census), 1.07% Race (United States Census), 0.19% Race (United States Census), 0.03% Race (United States Census), 0.22% from Race (United States Census), and 0.69% from two or more races.  1.26% of the population were Race (United States Census) or Race (United States Census) of any race. 33.7% were of germans, 13.9% swedish people, 10.1% irish people, 8.8% united states, 7.0% english people and 5.4% Danish people ancestry according to Census 2000. How many more household and housing units were there than families?","Reformatted Question: As of the census of 2000, there were 7,791 people, <fact1>3,155 households</fact1>, and <fact2>2,240 families</fact2> residing in the county.  The population density was 16 people per square mile (6/km²).  There were <fact3>3,723 housing units</fact3> at an average density of 8 per square mile (3/km²).  The racial makeup of the county was 97.63% Race (United States Census), 0.18% Race (United States Census) or Race (United States Census), 1.07% Race (United States Census), 0.19% Race (United States Census), 0.03% Race (United States Census), 0.22% from Race (United States Census), and 0.69% from two or more races.  1.26% of the population were Race (United States Census) or Race (United States Census) of any race. 33.7% were of germans, 13.9% swedish people, 10.1% irish people, 8.8% united states, 7.0% english people and 5.4% Danish people ancestry according to Census 2000. How many more household and housing units were there than families?
Answer: According to the passage, there were <fact1>3,155 households</fact1> and <fact3>3,723 housing units</fact3>, and <fact2>2,240 families</fact2>. The difference between the number of households and the number of families is <fact1>3,155</fact1> - <fact2>2,240</fact2> = 915. The difference between the number of housing units and the number of families is <fact3>3,723</fact3> - <fact2>2,240</fact2> = 1,483. So the answer is {915 + 1483 = 2398}.",4638 
history_1814_acad296c-ca6f-49b8-b862-ee2b461cd4b3,"The first two Buick automobiles were made in 1899 and 1900 at the ""Buick Auto-Vim and Power Company"" by chief-engineer Walter Lorenzo Marr, but company owner David Dunbar Buick was reluctant to begin making automobiles, being satisfied with stationary and marine engine production, so Marr left Buick in 1901 to found Marr (automobile) under his own name. His replacement was Eugene Richard, who applied for a patent in 1902 for Marrs valve-in-head (Overhead valve engine) engine, which patent, number 771,095, was awarded to Richard in the name of Buick in 1904. In 1903, the third Buick automobile was made, this time by Richard, but in 1904 Buick, whose company was now called ""Buick Motor Company,"" moved to Flint, Michigan, and Richard stayed behind. Marr was rehired in Flint as chief engineer, to begin making automobiles in production. That year, 37 Buick automobiles were made, production increasing to 750 in 1905, 1,400 in 1906, 4,641 in 1907, and 8,800 in 1908, taking the number one spot away from close competitors Oldsmobile, Ford Motor Company, and Maxwell automobile. How many Buick automobiles were built from 1899 thru 1906?","Reformatted Question: The first two Buick automobiles were made in <fact1>1899 and 1900</fact1> at the ""Buick Auto-Vim and Power Company"" by chief-engineer Walter Lorenzo Marr, but company owner David Dunbar Buick was reluctant to begin making automobiles, being satisfied with stationary and marine engine production, so Marr left Buick in 1901 to found Marr (automobile) under his own name. His replacement was Eugene Richard, who applied for a patent in 1902 for Marrs valve-in-head (Overhead valve engine) engine, which patent, number 771,095, was awarded to Richard in the name of Buick in 1904. In <fact2>1903, the third Buick automobile was made</fact2>, this time by Richard, but in 1904 Buick, whose company was now called ""Buick Motor Company,"" moved to Flint, Michigan, and Richard stayed behind. Marr was rehired in Flint as chief engineer, to begin making automobiles in production. That year, <fact3>37 Buick automobiles were made</fact3>, production increasing to <fact4>750 in 1905</fact4>, <fact5>1,400 in 1906</fact5>, 4,641 in 1907, and 8,800 in 1908, taking the number one spot away from close competitors Oldsmobile, Ford Motor Company, and Maxwell automobile. How many Buick automobiles were built from 1899 thru 1906?

Answer: According to the passage, <fact1>2 Buick automobiles were made in 1899 and 1900</fact1>, <fact2>1 was made in 1903</fact2>, <fact3>37 were made in 1904</fact3>, <fact4>750 were made in 1905</fact4>, and <fact5>1,400 were made in 1906</fact5>. So the total number of Buick automobiles built from 1899 thru 1906 is 2 + 1 + 37 + 750 + 1,400 = 2,190.",2190 
history_1814_5bc8b6b1-4f81-49ef-97f3-df0b7800df67,"The first two Buick automobiles were made in 1899 and 1900 at the ""Buick Auto-Vim and Power Company"" by chief-engineer Walter Lorenzo Marr, but company owner David Dunbar Buick was reluctant to begin making automobiles, being satisfied with stationary and marine engine production, so Marr left Buick in 1901 to found Marr (automobile) under his own name. His replacement was Eugene Richard, who applied for a patent in 1902 for Marrs valve-in-head (Overhead valve engine) engine, which patent, number 771,095, was awarded to Richard in the name of Buick in 1904. In 1903, the third Buick automobile was made, this time by Richard, but in 1904 Buick, whose company was now called ""Buick Motor Company,"" moved to Flint, Michigan, and Richard stayed behind. Marr was rehired in Flint as chief engineer, to begin making automobiles in production. That year, 37 Buick automobiles were made, production increasing to 750 in 1905, 1,400 in 1906, 4,641 in 1907, and 8,800 in 1908, taking the number one spot away from close competitors Oldsmobile, Ford Motor Company, and Maxwell automobile. How many Buick automobiles were built from 1899 thru 1907?","Reformatted Question: The first two Buick automobiles were made in <fact1>1899 and 1900</fact1> at the ""Buick Auto-Vim and Power Company"" by chief-engineer Walter Lorenzo Marr, but company owner David Dunbar Buick was reluctant to begin making automobiles, being satisfied with stationary and marine engine production, so Marr left Buick in 1901 to found Marr (automobile) under his own name. His replacement was Eugene Richard, who applied for a patent in 1902 for Marrs valve-in-head (Overhead valve engine) engine, which patent, number 771,095, was awarded to Richard in the name of Buick in 1904. In <fact2>1903, the third Buick automobile was made</fact2>, this time by Richard, but in 1904 Buick, whose company was now called ""Buick Motor Company,"" moved to Flint, Michigan, and Richard stayed behind. Marr was rehired in Flint as chief engineer, to begin making automobiles in production. That year, <fact3>37 Buick automobiles were made</fact3>, production increasing to <fact4>750 in 1905</fact4>, <fact5>1,400 in 1906</fact5>, and <fact6>4,641 in 1907</fact6>, and 8,800 in 1908, taking the number one spot away from close competitors Oldsmobile, Ford Motor Company, and Maxwell automobile. How many Buick automobiles were built from 1899 thru 1907?

Answer: According to the passage, <fact1>2 Buick automobiles were made in 1899 and 1900</fact1>, <fact2>1 was made in 1903</fact2>, <fact3>37 were made in 1904</fact3>, <fact4>750 were made in 1905</fact4>, <fact5>1,400 were made in 1906</fact5>, and <fact6>4,641 were made in 1907</fact6>. So the total number of Buick automobiles built from 1899 thru 1907 is 2 + 1 + 37 + 750 + 1,400 + 4,641 = 6,831.",6831 
nfl_1996_e8e12160-2151-4094-8c80-2138104bd206," Coming off their win over the Lions, the Jets flew to Cleveland Browns Stadium for a Week 10 duel with the Cleveland Browns. New York trailed in the first quarter as Browns kicker Phil Dawson made a 34-yard field goal. The Jets answered with a 27-yard field goal from kicker Nick Folk, but Cleveland responded with running back Peyton Hillis getting a 12-yard touchdown run. New York tied the game in the second quarter with quarterback Mark Sanchez finding wide receiver Jerricho Cotchery on a 25-yard touchdown pass. The Browns regained the lead with Dawson's 23-yard field goal, yet the Jets took the lead with Sanchez's 1-yard touchdown run. After a scoreless third quarter, New York added onto their lead in the fourth quarter with Folk's 25-yard field goal. However, Cleveland tied the game with quarterback Colt McCoy completing a 3-yard touchdown pass to wide receiver Mohamed Massaquoi. In overtime, Sanchez found wide receiver Santonio Holmes on the game-ending 37-yard touchdown pass. The Jets became the first team in league history to win back-to-back overtime games on the road. How many of Phil Dawson's field goals were in the first half?","Reformatted Question: Coming off their win over the Lions, the Jets flew to Cleveland Browns Stadium for a Week 10 duel with the Cleveland Browns. New York trailed in the first quarter as Browns kicker <fact1>Phil Dawson made a 34-yard field goal</fact1>. The Jets answered with a 27-yard field goal from kicker Nick Folk, but Cleveland responded with running back Peyton Hillis getting a 12-yard touchdown run. New York tied the game in the second quarter with quarterback Mark Sanchez finding wide receiver Jerricho Cotchery on a 25-yard touchdown pass. The Browns regained the lead with <fact2>Dawson's 23-yard field goal</fact2>, yet the Jets took the lead with Sanchez's 1-yard touchdown run. After a scoreless third quarter, New York added onto their lead in the fourth quarter with Folk's 25-yard field goal. However, Cleveland tied the game with quarterback Colt McCoy completing a 3-yard touchdown pass to wide receiver Mohamed Massaquoi. In overtime, Sanchez found wide receiver Santonio Holmes on the game-ending 37-yard touchdown pass. The Jets became the first team in league history to win back-to-back overtime games on the road. How many of Phil Dawson's field goals were in the first half?

Answer: According to the passage, <fact1>Phil Dawson made a 34-yard field goal</fact1> in the first quarter, and <fact2>Dawson made another 23-yard field goal</fact2> in the second quarter. Since both of these field goals were in the first half, the answer is 2.",2 
