id,question,gt,isTrue,isTagged,dataset,unique_id
14,"**Reformatted Question:** Gabriel and Pavel have <fact1>212 minutes</fact1> to walk to the gym together starting from their home. It takes them <fact2>29 minutes</fact2> to get to the corner where the library is. It takes them another <fact3>19 minutes</fact3> to get to the cinema. When they reach the cinema, they remember they forgot their wallets at home, so they have to <fact4>return to pick up their wallets and then walk all the way back to the cinema again</fact4>. Once they reach the cinema for the second time, how much longer do they have to get to the gym without being late?


**Answer:**

It takes Gabriel and Pavel <fact2>29 minutes</fact2> + <fact3>19 minutes</fact3> = 48 minutes to get from their home to the cinema.  Since they have to walk back home and then back to the cinema (<fact4>return to pick up their wallets and then walk all the way back to the cinema again</fact4>), they spend 48 minutes * 2 = 96 minutes just getting to the cinema the second time.

They started with <fact1>212 minutes</fact1> and have already used 96 minutes. Therefore, they have 212 minutes - 96 minutes = 116 minutes remaining to get to the gym.
",68.0,0,1,p2,85
14,"**Reformatted Question:** Nadia and Sanjay have <fact1>261 minutes</fact1> to walk to the grocery store together starting from their home. It takes them <fact2>24 minutes</fact2> to get to the corner where the gym is. It takes them another <fact3>27 minutes</fact3> to get to the mall. When they reach the mall, they remember they <fact4>forgot their wallets at home</fact4>, so they <fact5>have to return to pick up their wallets and then walk all the way back to the mall again</fact5>. Once they reach the mall for the second time, <fact6>how much longer do they have to get to the grocery store without being late?</fact6>


**Answer:**

It takes Nadia and Sanjay <fact2>24 minutes</fact2> to get to the gym and an additional <fact3>27 minutes</fact3> to get from the gym to the mall, so it takes them 24 + 27 = 51 minutes to get from their home to the mall.

Since they have to walk back home and then back to the mall again (<fact5>twice the distance from home to the mall</fact5>), this adds 51 * 2 = 102 minutes to their trip.

So far, they have used 102 + 51 = 153 minutes.

They started with <fact1>261 minutes</fact1> total.  Subtracting the time they've used so far, they have 261 - 153 = 108 minutes remaining to get to the grocery store from the mall. The answer to <fact6>how much longer</fact6> they have is 108 minutes.


The answer is {108}.
",108.0,1,1,p2,86
14,"**Reformatted Question:** Thiago and Ali have <fact1>163 minutes</fact1> to walk to the gym together starting from their home. It takes them <fact2>21 minutes</fact2> to get to the corner where the bank is. It takes them another <fact3>28 minutes</fact3> to get to the cinema. When they reach the cinema, they remember they forgot their wallets at home, so they have to <fact4>return to pick up their wallets</fact4> and then <fact5>walk all the way back to the cinema again</fact5>. Once they reach the cinema for the second time, how much longer do they have to get to the gym without being late?


**Answer:**

It takes Thiago and Ali <fact2>21 minutes</fact2> + <fact3>28 minutes</fact3> = 49 minutes to walk from their home to the cinema.  Since they have to <fact4>go back home</fact4> and then <fact5>walk back to the cinema</fact5>, they spend 49 minutes * 2 = 98 minutes walking to and from the cinema to retrieve their wallets.

They started with <fact1>163 minutes</fact1> and have already used 98 minutes, so they have 163 - 98 = 65 minutes remaining to walk from the cinema to the gym.  Therefore, they have 65 minutes longer to get to the gym without being late. The answer is {65}. 
",16.0,0,1,p2,87
14,"**Reformatted Question:** Gabriel and Kai have <fact1>137 minutes</fact1> to walk to the gym together starting from their home. It takes them <fact2>16 minutes</fact2> to get to the corner where the park is. It takes them another <fact3>22 minutes</fact3> to get to the mall. When they reach the mall, they remember they forgot their wallets at home, so they have to <fact4>return to pick up their wallets and then walk all the way back to the mall again</fact4>. Once they reach the mall for the second time, how much longer do they have to get to the gym without being late?


**Answer:** It takes Gabriel and Kai <fact2>16 minutes</fact2> to get to the park and an additional <fact3>22 minutes</fact3> to get to the mall from the park. This means it takes them 16 + 22 = 38 minutes to get from their home to the mall. Since they have to go back home and then back to the mall again (<fact4>twice the distance to the mall</fact4>), this part of the trip takes 38 * 2 = 76 minutes. They started with <fact1>137 minutes</fact1> and have already used 76 minutes, leaving them with 137 - 76 = 61 minutes to get to the gym from the mall.  The answer is {61}.
",23.0,0,1,p2,88
14,"**Reformatted Question:** Tara and Ananya have <fact1>163 minutes</fact1> to walk to the grocery store together starting from their home. It takes them <fact2>16 minutes</fact2> to get to the corner where the library is. It takes them another <fact3>29 minutes</fact3> to get to the mall. When they reach the mall, they remember they forgot their wallets at home, so they have to return to pick up their wallets and then walk all the way back to the mall again. Once they reach the mall for the second time, how much longer do they have to get to the grocery store without being late?


**Answer:**

It takes Tara and Ananya <fact2>16 minutes</fact2> to get to the library and an additional <fact3>29 minutes</fact3> to get to the mall. This means the total time to get to the mall from their home is <fact2>16</fact2> + <fact3>29</fact3> = 45 minutes.

Since they have to go back home and then to the mall again, they spend 45 minutes * 2 = 90 minutes traveling to and from the mall.

They started with <fact1>163 minutes</fact1>. After traveling to the mall and back, they have <fact1>163</fact1> - 90 = 73 minutes remaining.

Therefore, once they reach the mall for the second time, they have 73 minutes more to get to the grocery store.
",28.0,0,1,p2,89
15,"**Reformatted Question:** Mateo's dog has <fact1>149 puppies</fact1>, <fact2>25 of which have spots</fact2>. Mohammed's dog has <fact3>49 puppies</fact3>, <fact4>12 of which have spots</fact4>. Ibrahim has <fact5>54 dogs</fact5>, each having <fact6>13 puppies with spots</fact6>. After a visit to the vet, Mateo discovered that <fact7>half of his unspotted puppies actually have spots</fact7> that were not visible before. What percentage of all the puppies have spots?

**Answer:**

1. **Mateo's spotted puppies:** Mateo initially had <fact2>25 spotted puppies</fact2>.

2. **Mateo's unspotted puppies:** He had <fact1>149 total puppies</fact1> - <fact2>25 spotted puppies</fact2> = 124 unspotted puppies.

3. **Mateo's newly discovered spotted puppies:** <fact7>Half of his unspotted puppies</fact7> were found to have spots: 124 / 2 = 62 puppies.

4. **Mateo's total spotted puppies:** Mateo now has <fact2>25</fact2> + 62 = 87 spotted puppies.

5. **Mohammed's spotted puppies:** Mohammed has <fact4>12 spotted puppies</fact4>.

6. **Ibrahim's spotted puppies:** Ibrahim has <fact5>54 dogs</fact5> * <fact6>13 spotted puppies per dog</fact6> = 702 spotted puppies.

7. **Total spotted puppies:** 87 + <fact4>12</fact4> + 702 = 801 spotted puppies.

8. **Total puppies:** <fact1>149</fact1> + <fact3>49</fact3> + (54 * 13) = <fact1>149</fact1> + <fact3>49</fact3> + 702 = 899 + 1= 900 puppies.

9. **Percentage of spotted puppies:** (801 / 900) * 100% = 89%

Therefore, 89% of all the puppies have spots.
",89.0,0,1,p2,90
15,"**Reformatted Question:** Oscar's dog has <fact1>130 puppies</fact1>, <fact2>28 of which have spots</fact2>. Andre's dog has <fact3>44 puppies</fact3>, <fact4>14 of which have spots</fact4>. Jin has <fact5>66 dogs</fact5>, each having <fact6>11 puppies with spots</fact6>. After a visit to the vet, Oscar discovered that <fact7>half of his unspotted puppies actually have spots</fact7> that were not visible before. What percentage of all the puppies have spots?

**Answer:**

1. **Oscar's spotted puppies:** Oscar initially had <fact2>28 spotted puppies</fact2>.

2. **Oscar's unspotted puppies:** He had <fact1>130 total puppies</fact1> - <fact2>28 spotted puppies</fact2> = 102 unspotted puppies.

3. **Oscar's newly discovered spotted puppies:** <fact7>Half of his unspotted puppies</fact7> were found to have spots: 102 / 2 = 51 puppies.

4. **Oscar's total spotted puppies:** <fact2>28 initially spotted</fact2> + 51 newly spotted = 79 spotted puppies.

5. **Andre's spotted puppies:** Andre had <fact4>14 spotted puppies</fact4>.

6. **Jin's spotted puppies:** Jin has <fact5>66 dogs</fact5> * <fact6>11 spotted puppies per dog</fact6> = 726 spotted puppies.

7. **Total spotted puppies:** 79 (Oscar) + <fact4>14 (Andre)</fact4> + 726 (Jin) = 819 spotted puppies.

8. **Total puppies:** <fact1>130 (Oscar)</fact1> + <fact3>44 (Andre)</fact3> + (<fact5>66 dogs</fact5> * 11 puppies/dog assuming each of his dogs also has 11 total puppies like the spotted number mentioned) = <fact1>130</fact1> + <fact3>44</fact3> + 726 = 800 + 130 + 44 = 900 puppies


9. **Percentage of spotted puppies:** (819 spotted puppies / 900 total puppies) * 100% = 91%

The answer is {91}. 
",91.0,1,1,p2,91
15,"**Reformatted Question:** Leon's dog has <fact1>99 puppies</fact1>, <fact2>23 of which have spots</fact2>. James's dog has <fact3>53 puppies</fact3>, <fact4>12 of which have spots</fact4>. Hiroshi has <fact5>58 dogs</fact5>, each having <fact6>11 puppies with spots</fact6>. After a visit to the vet, Leon discovered that <fact7>half of his unspotted puppies actually have spots</fact7> that were not visible before. What percentage of all the puppies have spots?

**Answer:**

1. **Leon's Spotted Puppies:** Leon initially had <fact2>23 spotted puppies</fact2>.

2. **Leon's Unspotted Puppies:** He had <fact1>99 total puppies</fact1> - <fact2>23 spotted puppies</fact2> = 76 unspotted puppies.

3. **Newly Discovered Spotted Puppies (Leon):**  Half of these unspotted puppies were discovered to have spots: 76 / 2 = 38 puppies.

4. **Leon's Total Spotted Puppies:**  <fact2>23</fact2> + 38 = 61 spotted puppies.

5. **James's Spotted Puppies:** James has <fact4>12 spotted puppies</fact4>.

6. **Hiroshi's Spotted Puppies:** Hiroshi has <fact5>58 dogs</fact5> * <fact6>11 spotted puppies/dog</fact6> = 638 spotted puppies.

7. **Total Spotted Puppies:** 61 + <fact4>12</fact4> + 638 = 711 spotted puppies.

8. **Total Puppies:** <fact1>99</fact1> + <fact3>53</fact3> + (<fact5>58</fact5> * <fact6>11</fact6> assuming each of Hiroshi's dogs only has 11 puppies and not some other number) = <fact1>99</fact1> + <fact3>53</fact3> + 638 = 790 puppies.

9. **Percentage of Spotted Puppies:** (711 / 790) * 100% = 90%.

The answer is {90}. 
",90.0,1,1,p2,92
15,"**Reformatted Question:** Pavel's dog has <fact1>100 puppies</fact1>, <fact2>22 of which have spots</fact2>. Hiroshi's dog has <fact3>40 puppies</fact3>, <fact4>15 of which have spots</fact4>. Santiago has <fact5>55 dogs</fact5>, each having <fact6>12 puppies with spots</fact6>. After a visit to the vet, Pavel discovered that <fact7>half of his unspotted puppies actually have spots</fact7> that were not visible before. What percentage of all the puppies have spots?

**Answer:**

1. **Pavel's spotted puppies:** Pavel initially had <fact2>22 puppies with spots</fact2>.
2. **Pavel's unspotted puppies:** Pavel had <fact1>100</fact1> - <fact2>22</fact2> = 78 puppies without visible spots.
3. **Pavel's newly discovered spotted puppies:**  <fact7>Half of these unspotted puppies</fact7> were found to have spots, meaning 78 / 2 = 39 more puppies have spots.
4. **Pavel's total spotted puppies:** Pavel now has a total of <fact2>22</fact2> + 39 = 61 spotted puppies.
5. **Hiroshi's spotted puppies:** Hiroshi has <fact4>15 spotted puppies</fact4>.
6. **Santiago's spotted puppies:** Santiago has <fact5>55 dogs</fact5> * <fact6>12 spotted puppies/dog</fact6> = 660 spotted puppies.
7. **Total puppies:**  Pavel has <fact1>100</fact1>, Hiroshi has <fact3>40</fact3>, and Santiago has <fact5>55</fact5> * 12 puppies/dog * 1 dog = 660 puppies. That's <fact1>100</fact1> + <fact3>40</fact3> + 660 = 800 puppies in total.
8. **Total spotted puppies:** There are 61 + <fact4>15</fact4> + 660 = 736 spotted puppies.
9. **Percentage of spotted puppies:** (736 / 800) * 100% = 92%

So, 92% of all the puppies have spots.  The answer is {92}.
",92.0,1,1,p2,93
15,"Reformatted Question: Kai's dog has <fact1>135 puppies</fact1>, <fact2>17 of which have spots</fact2>. Arash's dog has <fact3>43 puppies</fact3>, <fact4>14 of which have spots</fact4>. Carlos has <fact5>54 dogs</fact5>, each having <fact6>13 puppies with spots</fact6>. After a visit to the vet, Kai discovered that <fact7>half of his unspotted puppies actually have spots</fact7> that were not visible before. What percentage of all the puppies have spots?

Answer:
Kai originally had <fact2>17 puppies with spots</fact2>. He had <fact1>135 - 17 = 118 puppies</fact1> without spots. After the vet visit, <fact7>half of the 118 unspotted puppies (118/2 = 59) were found to have spots</fact7>. So, Kai now has 17 + 59 = 76 puppies with spots.

Arash has <fact4>14 puppies with spots</fact4>.

Carlos has <fact5>54 dogs * 13 puppies with spots each</fact5> = 702 puppies with spots.

The total number of puppies is <fact1>135</fact1> + <fact3>43</fact3> + (54 * <fact5>13</fact5>) = 135 + 43 + 702= 880 puppies.

The total number of puppies with spots is 76 + <fact4>14</fact4> + 702 = 792.

The percentage of puppies with spots is (792/880) * 100 = 90%.

The answer is {90}.
",90.0,1,1,p2,94
15,"**Reformatted Question:** Deshawn's dog has <fact1>146 puppies</fact1>, <fact2>28</fact2> of which have spots. Mohammed's dog has <fact3>43 puppies</fact3>, <fact4>12</fact4> of which have spots. Hiroshi has <fact5>51 dogs</fact5>, each having <fact6>11 puppies with spots</fact6>. After a visit to the vet, DeShawn discovered that <fact7>half of his unspotted puppies actually have spots</fact7> that were not visible before. What percentage of all the puppies have spots?

**Answer:**

1. **Deshawn's spotted puppies:** Initially, Deshawn had <fact2>28 spotted puppies</fact2>.

2. **Deshawn's newly discovered spotted puppies:** Deshawn had <fact1>146 total puppies</fact1> - <fact2>28 spotted puppies</fact2> = 118 unspotted puppies.  Half of these were discovered to have spots: 118 / 2 = 59 puppies.

3. **Deshawn's total spotted puppies:** <fact2>28</fact2> + 59 = 87 spotted puppies.

4. **Mohammed's spotted puppies:** Mohammed had <fact4>12 spotted puppies</fact4>.

5. **Hiroshi's spotted puppies:** Hiroshi had <fact5>51 dogs</fact5> * <fact6>11 spotted puppies/dog</fact6> = 561 spotted puppies.

6. **Total spotted puppies:** 87 + <fact4>12</fact4> + 561 = 660 spotted puppies.

7. **Total puppies:** <fact1>146</fact1> + <fact3>43</fact3> + (<fact5>51</fact5> * <fact6>11</fact6> + <fact5>51</fact5> * (<fact6>11</fact6> puppies per dog assuming each has other puppies, which isn't stated so the total is likely higher than below calculation but I'll assume 11 is total puppies per dog)) =  <fact1>146</fact1> + <fact3>43</fact3> + (<fact5>51</fact5>*<fact6>11</fact6>) = <fact1>146</fact1> + <fact3>43</fact3> + 561 = 750 total puppies.


8. **Percentage of spotted puppies:** (660 / 750) * 100% = 88%

The answer is {88}. 
",88.0,1,1,p2,95
