id,question,gt,isTrue,isTagged,dataset,unique_id,question_len
17,"Reformatted Question: Chen walks <fact1>26 miles every day</fact1> on her favorite walking trail, which includes <fact2>13 miles of walking on the beach</fact2> and <fact3>13 miles of walking on the sidewalk</fact3>. On the sidewalk, <fact4>Chen walks at two times the rate of speed that she does on the beach</fact4>. If <fact5>52 minutes of her walk is spent on the beach</fact5>, how long does it take for her to complete the entire <fact1>26-mile walk</fact1>, in minutes?

Answer: Since Chen spends <fact5>52 minutes</fact5> on the beach, we can determine her rate of speed on the beach. We know that <fact2>13 miles of walking on the beach</fact2> took <fact5>52 minutes</fact5>, so we can find her rate of speed on the beach by dividing the distance by the time: <fact2>13 miles</fact2> / <fact5>52 minutes</fact5> = <fact6>1 mile / 4 minutes</fact6> (this is her rate of speed on the beach). Since Chen walks at <fact4>two times the rate of speed on the beach</fact4> on the sidewalk, her rate of speed on the sidewalk is <fact6>1 mile / 2 minutes</fact6>. We know that <fact3>13 miles of walking on the sidewalk</fact3> took an unknown amount of time, so we can find the time by dividing the distance by her rate of speed: <fact3>13 miles</fact3> / <fact6>1 mile / 2 minutes</fact6> = <fact7>26 minutes</fact7> (this is the time it took her to walk on the sidewalk). To find the total time, we add the time it took her to walk on the beach (<fact5>52 minutes</fact5>) and the time it took her to walk on the sidewalk (<fact7>26 minutes</fact7>): <fact5>52 minutes</fact5> + <fact7>26 minutes</fact7> = <fact8>78 minutes</fact8>. Therefore, it takes Chen <fact8>78 minutes</fact8> to complete the entire 26-mile walk.",78,0,1,p2,858,1725
17,"Reformatted Question: <fact1>Nia walks 28 miles every day on her favorite walking trail</fact1>, which includes <fact2>13 miles of walking on the beach</fact2> and <fact3>15 miles of walking on the sidewalk</fact3>. On the sidewalk, <fact4>Nia walks at three times the rate of speed that she does on the beach</fact4>. If <fact5>65 minutes of her walk is spent on the beach</fact5>, how long does it take for her to complete the entire <fact6>28-mile walk</fact6>, in minutes?

Answer: We are given that <fact2>13 miles of walking on the beach</fact2> takes <fact5>65 minutes</fact5>. Since <fact1>Nia walks 28 miles every day</fact1>, we can calculate her speed on the beach as <fact2>13 miles</fact2> / <fact5>65 minutes</fact5> = 0.2 miles/minute. Now, we can calculate her speed on the sidewalk as <fact4>three times the rate of speed that she does on the beach</fact4>, which is 3 * 0.2 = 0.6 miles/minute. Since <fact3>15 miles of walking on the sidewalk</fact3> takes <fact5>65 minutes</fact5> / 0.2 * 0.6 = 195 minutes, we can calculate the total time taken to complete the entire 28-mile walk as <fact5>65 minutes</fact5> + 195 minutes = 260 minutes.",90,0,1,p2,865,1159
17,"Reformatted Question: Kayla walks <fact1>28 kilometers every day</fact1> on her favorite walking trail, which includes <fact2>10 kilometers of walking on the beach</fact2> and <fact3>18 kilometers of walking on the sidewalk</fact3>. On the sidewalk, Kayla walks at <fact4>two times the rate of speed</fact4> that she does on the beach. If <fact5>60 minutes of her walk is spent on the beach</fact5>, how long does it take for her to complete the entire <fact1>28-kilometer walk</fact1>, in minutes?
Answer: We know that Kayla walks <fact2>10 kilometers of walking on the beach</fact2> and <fact3>18 kilometers of walking on the sidewalk</fact3> for a total of <fact1>28 kilometers</fact1> every day. We also know that <fact5>60 minutes of her walk is spent on the beach</fact5>. Let's assume that she walks at a speed of <fact6>x</fact6> kilometers per minute on the beach. Then, the time it takes for her to walk on the beach is <fact5>60</fact5> minutes. On the other hand, she walks at a speed of <fact4>two times the rate of speed</fact4>, or <fact7>2x</fact7> kilometers per minute, on the sidewalk. We know that she walks <fact3>18 kilometers</fact3> on the sidewalk, so the time it takes for her to walk on the sidewalk is <fact3>18</fact3> / <fact7>2x</fact7> = <fact8>9</fact8> minutes. Therefore, the total time it takes for her to complete the entire 28-kilometer walk is <fact5>60</fact5> + <fact8>9</fact8> = <fact9>69</fact9> minutes.
The answer is {69}.",114,0,1,p2,870,1468
17,"Reformatted Question: Yara walks <fact1>25 miles every day</fact1> on her favorite walking trail, which includes <fact2>11 miles of walking on the beach</fact2> and <fact3>14 miles of walking on the sidewalk</fact3>. On the sidewalk, <fact4>Yara walks at two times the rate of speed that she does on the beach</fact4>. If <fact5>44 minutes of her walk is spent on the beach</fact5>, how long does it take for her to complete the entire <fact6>25-mile walk</fact6>, in minutes?

Answer: Let's denote the time spent walking on the beach as t minutes. Then, the time spent walking on the sidewalk is (25 - 11) / 2 * t = 7t minutes, since Yara walks at two times the rate of speed on the sidewalk. We know that t + 7t = 44 minutes, so 8t = 44 minutes. Therefore, t = 44 / 8 = 5.5 minutes. This is the time spent walking on the beach. Now, we can find the time spent walking on the sidewalk, which is 7t = 7 * 5.5 = 38.5 minutes. The total time spent walking is 5.5 + 38.5 = 44 minutes for the beach and sidewalk, and 25 - 11 - 14 = 0 miles left for the remaining part of the walk. So the total time spent for the entire 25-mile walk is 44 minutes.",72,0,1,p2,871,1143
17,"Reformatted Question: <fact1>Isabella walks 29 kilometers every day on her favorite walking trail</fact1>, which includes <fact2>14 kilometers of walking on the beach</fact2> and <fact3>15 kilometers of walking on the sidewalk</fact3>. On the sidewalk, <fact4>Isabella walks at two times the rate of speed that she does on the beach</fact4>. If <fact5>56 minutes of her walk is spent on the beach</fact5>, how long does it take for her to complete the entire <fact6>29-kilometer walk</fact6>, in minutes?
Answer: Let's denote the time spent on the beach as t. Then, the time spent on the sidewalk is 29 - 14 - t = 15 - t. Since the distance on the beach is 14 kilometers, the time spent on the beach can be calculated as 14 / v, where v is the speed on the beach. Similarly, the time spent on the sidewalk can be calculated as 15 / (2v), since Isabella walks at two times the rate of speed on the sidewalk. We are given that 56 minutes of the walk is spent on the beach, so we can set up the equation 14 / v = 56 / 60. Solving for v, we get v = 14 * 60 / 56 = 15 km/h. Now, we can calculate the time spent on the sidewalk: 15 / (2 * 15) = 15 / 30 = 0.5 hours = 30 minutes. Therefore, the total time spent on the walk is 56 / 60 + 30 = 1.9333 hours = 115.2 minutes. However, this is the time spent on the walk, not the time it takes to complete the walk. We need to add the time it takes to walk the remaining 15 kilometers on the sidewalk, which is 15 / 15 = 1 hour = 60 minutes. Therefore, the total time it takes to complete the walk is 115.2 + 60 = 175.2 minutes, which rounds to 175 minutes.

The answer is {175}.",86,0,1,p2,872,1617
17,"Reformatted Question: Quinn walks <fact1>31 kilometers every day</fact1> on her favorite walking trail, which includes <fact2>15 kilometers of walking on the beach</fact2> and <fact3>16 kilometers of walking on the sidewalk</fact3>. On the sidewalk, Quinn walks at <fact4>two times the rate of speed</fact4> that she does on the beach. If <fact5>45 minutes of her walk is spent on the beach</fact5>, how long does it take for her to complete the entire <fact6>31-kilometer walk</fact6>, in minutes?

Answer: Since Quinn walks at <fact4>two times the rate of speed</fact4> on the sidewalk as she does on the beach, we can assume that she walks at 2x speed on the sidewalk and x speed on the beach. The distance covered on the sidewalk is <fact3>16 kilometers</fact3> and the distance covered on the beach is <fact2>15 kilometers</fact2>. The time taken to cover these distances can be represented as 16/2x and 15/x respectively. Since the time taken for both distances is the same, we can equate them and solve for x. 16/2x = 15/x. 32x = 30. x = 15/32. Since Quinn spends <fact5>45 minutes of her walk on the beach</fact5>, we can calculate the time taken to cover 15 kilometers on the beach as 45/(15/32) = 96 minutes. Since the time taken to cover 16 kilometers on the sidewalk is also 96 minutes, the total time taken to complete the entire 31-kilometer walk is 96 + 96 = 192 minutes.",69,0,1,p2,875,1386
17,"Reformatted Question: Sofia walks <fact1>23 miles every day</fact1> on her favorite walking trail, which includes <fact2>11 miles of walking on the beach</fact2> and <fact3>12 miles of walking on the sidewalk</fact3>. On the sidewalk, Sofia walks at <fact4>three times the rate of speed</fact4> that she does on the beach. If <fact5>66 minutes of her walk is spent on the beach</fact5>, how long does it take for her to complete the entire <fact6>23-mile walk</fact6>, in minutes?

Answer: We are given that Sofia walks <fact2>11 miles on the beach</fact2> and <fact3>12 miles on the sidewalk</fact3> for a total of <fact1>23 miles</fact1>. We are also given that <fact5>66 minutes of her walk is spent on the beach</fact5>. Let's first find out how long it takes her to walk the <fact2>11 miles on the beach</fact2>. Since she walks at a constant rate, we can set up a proportion to find out how long it takes her to walk the <fact2>11 miles on the beach</fact2>. Let's call the time it takes her to walk the <fact2>11 miles on the beach</fact2> ""x"" minutes. Then, we can set up the proportion: <fact2>11 miles</fact2> / <fact5>66 minutes</fact5> = <fact2>23 miles</fact2> / <fact7>y minutes</fact7>, where <fact7>y</fact7> is the total time it takes her to walk the <fact6>23-mile walk</fact6>. Solving for <fact7>y</fact7>, we get <fact7>y</fact7> = (66/11) * 23 = 138 minutes.",90,0,1,p2,877,1380
17,"Reformatted Question: Uma walks <fact1>35 kilometers every day</fact1> on her favorite walking trail, which includes <fact2>17 kilometers of walking on the beach</fact2> and <fact3>18 kilometers of walking on the sidewalk</fact3>. On the sidewalk, Uma walks at <fact4>two times the rate of speed that she does on the beach</fact4>. If <fact5>51 minutes of her walk is spent on the beach</fact5>, how long does it take for her to complete the entire <fact6>35-kilometer walk</fact6>, in minutes?

Answer: Let's denote the time Uma spends walking on the beach as t minutes. Then, the time she spends walking on the sidewalk is (35 - 17) / 2 * t = 9t minutes (since she walks at twice the speed on the sidewalk and covers 18 kilometers). We know that t + 9t = 51 minutes (from <fact5>51 minutes of her walk is spent on the beach</fact5>), so 10t = 51, and t = 5.1 minutes. This means that Uma spends 5.1 * 17 = 86.7 minutes walking on the beach. The time she spends walking on the sidewalk is 51 - 5.1 = 45.9 minutes. Therefore, the total time it takes for Uma to complete the entire 35-kilometer walk is 86.7 + 45.9 = 132.6 minutes.",78,0,1,p2,883,1130
17,"Reformatted Question: <fact1>Jasmine walks 32 miles every day on her favorite walking trail</fact1>, which includes <fact2>14 miles of walking on the beach</fact2> and <fact3>18 miles of walking on the sidewalk</fact3>. On the sidewalk, <fact4>Jasmine walks at two times the rate of speed that she does on the beach</fact4>. If <fact5>56 minutes of her walk is spent on the beach</fact5>, how long does it take for her to complete the entire <fact6>32-mile walk</fact6>, in minutes?
Answer: Since <fact5>56 minutes of her walk is spent on the beach</fact5>, we can determine the rate at which <fact2>Jasmine walks on the beach</fact2> by dividing the time spent on the beach by the distance walked on the beach. The distance walked on the beach is <fact2>14 miles</fact2>. So, the rate at which <fact2>Jasmine walks on the beach</fact2> is <fact5>56 minutes</fact5> / <fact2>14 miles</fact2> = 4 minutes per mile.
Since <fact4>Jasmine walks at two times the rate of speed that she does on the beach</fact4>, the rate at which <fact3>Jasmine walks on the sidewalk</fact3> is 2 * 4 minutes per mile = 8 minutes per mile.
The total time it takes for <fact1>Jasmine to walk the 32-mile trail</fact1> is the sum of the time it takes to walk on the beach and the time it takes to walk on the sidewalk. The time it takes to walk on the beach is <fact5>56 minutes</fact5> and the time it takes to walk on the sidewalk is <fact3>18 miles</fact3> * <fact3>8 minutes per mile</fact3> = 144 minutes.
Therefore, the total time it takes for <fact1>Jasmine to walk the 32-mile trail</fact1> is 56 + 144 = 200 minutes.
The answer is {200}.",92,0,1,p2,890,1623
17,"Reformatted Question: Tara walks <fact1>25 kilometers every day</fact1> on her favorite walking trail, which includes <fact2>11 kilometers of walking on the beach</fact2> and <fact3>14 kilometers of walking on the sidewalk</fact3>. On the sidewalk, <fact4>Tara walks at two times the rate of speed that she does on the beach</fact4>. If <fact5>66 minutes of her walk is spent on the beach</fact5>, how long does it take for her to complete the entire <fact1>25-kilometer walk</fact1>, in minutes?

Answer: Let's denote the time spent on the sidewalk as x. Since the total time spent walking is 25/<fact2>11</fact2> + 25/<fact3>14</fact3> = 2.27 + 1.79 = 4.06 hours = 244 minutes, we can set up the following equation: 66 + x = 244. Solving for x, we get x = 178 minutes.

Since <fact4>Tara walks at two times the rate of speed that she does on the beach</fact4>, the time spent on the sidewalk is twice the time spent on the beach. Thus, the time spent on the sidewalk is 178/2 = 89 minutes. 

The time spent on the beach is 66 minutes. Therefore, the total time spent walking is 66 + 89 = 155 minutes.

However, this is not the total time spent walking, but the time spent walking on the beach and the sidewalk. We need to add the time it takes to walk the remaining 4 kilometers on the sidewalk. Since the time spent walking on the sidewalk is 89 minutes for 14 kilometers, the time spent walking 1 kilometer is 89/14 = 6.36 minutes. Therefore, the time spent walking the remaining 4 kilometers is 4 * 6.36 = 25.44 minutes.

The total time spent walking is 155 + 25.44 = 180.44 minutes.

The answer is {181}.",108,0,1,p2,893,1610
17,"Reformatted Question: <fact1>Olga walks 28 kilometers every day on her favorite walking trail</fact1>, which includes <fact2>10 kilometers of walking on the beach</fact2> and <fact3>18 kilometers of walking on the sidewalk</fact3>. On the sidewalk, <fact4>Olga walks at three times the rate of speed that she does on the beach</fact4>. If <fact5>50 minutes of her walk is spent on the beach</fact5>, how long does it take for her to complete the entire <fact6>28-kilometer walk</fact6>, in minutes?
Answer: Let's denote the time it takes Olga to walk on the beach as <fact7>t</fact7> minutes. Then, the time it takes her to walk on the sidewalk is <fact8>3t</fact8> minutes, since she walks at three times the rate of speed on the sidewalk. We know that <fact5>50 minutes of her walk is spent on the beach</fact5>, so <fact7>t</fact7> = 50 minutes. We also know that the total distance Olga walks is <fact6>28 kilometers</fact6>, which is equal to 28000 meters. Since she walks 10 kilometers on the beach and 18 kilometers on the sidewalk, we can set up the following equation: 10,000 * <fact7>t</fact7> + 18,000 * <fact8>3t</fact8> = 28000 * 1000. Substituting <fact7>t</fact7> = 50, we get: 10,000 * 50 + 18,000 * 150 = 28000 * 1000. Solving this equation, we get: 500,000 + 2,700,000 = 28,000,000. This equation is true, so we can find the total time it takes Olga to complete the entire 28-kilometer walk by adding the time it takes her to walk on the beach and the time it takes her to walk on the sidewalk: <fact7>t</fact7> + <fact8>3t</fact8> = 50 + 150 = 200 minutes. Therefore, it takes Olga 200 minutes to complete the entire 28-kilometer walk.",80,0,1,p2,894,1654
17,"Reformatted Question: Rania walks <fact1>30 kilometers every day</fact1> on her favorite walking trail, which includes <fact2>12 kilometers of walking on the beach</fact2> and <fact3>18 kilometers of walking on the sidewalk</fact3>. On the sidewalk, <fact4>Rania walks at three times the rate of speed that she does on the beach</fact4>. If <fact5>48 minutes of her walk is spent on the beach</fact5>, how long does it take for her to complete the entire <fact1>30-kilometer walk</fact1>, in minutes?
Answer: Let's denote the speed on the beach as x km/min. Then, the speed on the sidewalk is 3x km/min. The time spent on the beach is 12/x km, and the time spent on the sidewalk is 18/(3x) = 6/x km. Since the total time spent on the beach is 48 minutes, we can set up the equation 12/x = 48/60 = 4/5. Solving for x, we get x = 12/4 = 3 km/min. Now, we can find the time spent on the beach: 12/x = 12/3 = 4 minutes. The time spent on the sidewalk is 18/(3x) = 18/(3*3) = 2 minutes. Therefore, the total time spent on the entire 30-kilometer walk is 4 + 2 = 6 minutes for the beach and sidewalk, and 30 - 12 - 18 = 0 km for the remaining part of the walk. Since Rania only walks on the beach and sidewalk, we can ignore the remaining part of the walk. The total time spent on the walk is 6 + 0 = 6 minutes.",72,0,1,p2,898,1305
17,"Reformatted Question: Amelia walks <fact1>33 kilometers every day</fact1> on her favorite walking trail, which includes <fact2>17 kilometers of walking on the beach</fact2> and <fact3>16 kilometers of walking on the sidewalk</fact3>. On the sidewalk, Amelia walks at <fact4>two times the rate of speed</fact4> that she does on the beach. If <fact5>51 minutes of her walk is spent on the beach</fact5>, how long does it take for her to complete the entire <fact6>33-kilometer walk</fact6>, in minutes?

Answer: Since Amelia walks at <fact4>two times the rate of speed</fact4> on the sidewalk as she does on the beach, she will spend half the time walking on the sidewalk as she does on the beach. Since she spends <fact5>51 minutes</fact5> on the beach, she will spend <fact5>51 minutes</fact5>/2 = 25.5 minutes on the sidewalk. Therefore, the total time spent walking is <fact5>51 minutes</fact5> + 25.5 minutes = 76.5 minutes.",75,0,1,p2,899,927
