id,question,answer,gt_number
nfl_2262_78f903a9-c9bc-4c21-876a-b955f331cce8," After a franchise record setting performance the Saints went to face another winless team, the St. Louis Rams. This time, however, the Rams pulled off one of the best upsets in the NFL season. A defense kept the Saints scoreless for the first half. The second the Rams sealed the deal with an interception return for 27 yards. With this the Saints fell to 5-3, however this would be the last time the Saints would lose in the regular season. How many losses did the Saints have coming into this game?","Reformatted Question: After a franchise record setting performance the Saints went to face another winless team, the St. Louis Rams. This time, however, the Rams pulled off one of the best upsets in the NFL season. A defense kept the Saints scoreless for the first half. The second the Rams sealed the deal with an interception return for 27 yards. With this the Saints fell to 5-3, however this would be the last time the Saints would lose in the regular season. How many losses did the Saints have coming into this game?

Answer: According to the passage, the Saints fell to 5-3 after the loss. This means that before the loss, they were 5-2. The ""2"" in 5-2 represents the number of losses the Saints had before the game. So the answer is {2}.",2
history_1416_9794f852-dd26-404f-94f4-40712929bdd8,"Late in the 18th Century, Qing dynasty set about a momentous task, the creation of the Siku Quanshu. The Qianlong Emperor ordered the creation of the Siku Quanshu in 1772. Local and Provincial officers were in charge of locating and collecting important books. The Qianlong Emperor encouraged owners of rare or valuable books to send them to the capital, however few actually did due to concerns about the Literary Inquisition. Towards the end of 1772, seeing that only a limited number of people actually handed in books, the Qianlong Emperor issued imperial decrees stressing that books would be returned to their owners once the compilation was finished and that owners of the books would not be persecuted if their books contained anti-Manchu sentiment. Less than three months after the issue of this decree, four to five thousand books were handed in. By March of 1773, an editorial board  was created in Beijing to gather and review books brought to them. This board included over 361 scholars, with Ji Yun and Lu Xixiong  as chief editors. There was around 3,826 scribes who copied every word by hand. These copyists were not paid in coinage but in government positions after they had transcribed a set amount of the encyclopedia. It took over a decade until the encyclopedia was completed and all seven copies were distributed. How many more scribes than scholars were in the editorial board created in march of 1773?","Reformatted Question: Late in the 18th Century, Qing dynasty set about a momentous task, the creation of the Siku Quanshu. The Qianlong Emperor ordered the creation of the Siku Quanshu in 1772. Local and Provincial officers were in charge of locating and collecting important books. The Qianlong Emperor encouraged owners of rare or valuable books to send them to the capital, however few actually did due to concerns about the Literary Inquisition. Towards the end of 1772, seeing that only a limited number of people actually handed in books, the Qianlong Emperor issued imperial decrees stressing that books would be returned to their owners once the compilation was finished and that owners of the books would not be persecuted if their books contained anti-Manchu sentiment. Less than three months after the issue of this decree, four to five thousand books were handed in. By March of 1773, an editorial board  was created in Beijing to gather and review books brought to them. This board included over 361 scholars, with Ji Yun and Lu Xixiong  as chief editors. There was around 3,826 scribes who copied every word by hand. These copyists were not paid in coinage but in government positions after they had transcribed a set amount of the encyclopedia. It took over a decade until the encyclopedia was completed and all seven copies were distributed. How many more scribes than scholars were in the editorial board created in march of 1773?

Answer: According to the passage, there were 3,826 scribes and 361 scholars. 3,826 - 361 = 3,465. So the answer is {3,465}.",3465
history_2642_74bff066-bd5f-4b19-8e8a-01fab0991cb4,"Like most other European countries, Hungary is experiencing sub-replacement fertility; its estimated total fertility rate of 1.43 is well below the replacement rate of 2.1, albeit higher than its nadir of 1.28 in 1999. As a result, its population has gradually declining and rapidly aging. In 2011, the conservative government began a program to increase the birth rate with a focus on ethnic Magyars by reinstating 3 year maternity leave as well as boosting part-time jobs. The birth rate has gradually increased from 1.27 children born/woman in 2011. The natural decrease in the first 10 months of 2016 was only 25,828 which was 8,162 less than the corresponding period in 2015. In 2015, 47.9% of births were to unmarried women. Life expectancy was 71.96 years for men and 79.62 years for women in 2015, growing continuously since the End of Communism in Hungary (1989). In 2015, how many percent of births were to married women?","Reformatted Question: Like most other European countries, Hungary is experiencing sub-replacement fertility; its estimated total fertility rate of 1.43 is well below the replacement rate of 2.1, albeit higher than its nadir of 1.28 in 1999. As a result, its population has gradually declining and rapidly aging. In 2011, the conservative government began a program to increase the birth rate with a focus on ethnic Magyars by reinstating 3 year maternity leave as well as boosting part-time jobs. The birth rate has gradually increased from 1.27 children born/woman in 2011. The natural decrease in the first 10 months of 2016 was only 25,828 which was 8,162 less than the corresponding period in 2015. In 2015, 47.9% of births were to unmarried women. Life expectancy was 71.96 years for men and 79.62 years for women in 2015, growing continuously since the End of Communism in Hungary (1989). In 2015, how many percent of births were to married women?

Answer: According to the passage, 47.9% of births were to unmarried women in 2015. To find the percentage of births to married women, we subtract this percentage from 100%. 100% - 47.9% = 52.1%. So the answer is {52.1}.",52.1
history_2642_4ba7e086-d9ea-4abd-803f-ce4bc9261de7,"Like most other European countries, Hungary is experiencing sub-replacement fertility; its estimated total fertility rate of 1.43 is well below the replacement rate of 2.1, albeit higher than its nadir of 1.28 in 1999. As a result, its population has gradually declining and rapidly aging. In 2011, the conservative government began a program to increase the birth rate with a focus on ethnic Magyars by reinstating 3 year maternity leave as well as boosting part-time jobs. The birth rate has gradually increased from 1.27 children born/woman in 2011. The natural decrease in the first 10 months of 2016 was only 25,828 which was 8,162 less than the corresponding period in 2015. In 2015, 47.9% of births were to unmarried women. Life expectancy was 71.96 years for men and 79.62 years for women in 2015, growing continuously since the End of Communism in Hungary (1989). How many points lower was the fertility rate in 1999 in Hungary compared to what it is now experiencing?","Reformatted Question: Like most other European countries, Hungary is experiencing sub-replacement fertility; its estimated total fertility rate of 1.43 is well below the replacement rate of 2.1, albeit higher than its nadir of 1.28 in 1999. As a result, its population has gradually declining and rapidly aging. In 2011, the conservative government began a program to increase the birth rate with a focus on ethnic Magyars by reinstating 3 year maternity leave as well as boosting part-time jobs. The birth rate has gradually increased from 1.27 children born/woman in 2011. The natural decrease in the first 10 months of 2016 was only 25,828 which was 8,162 less than the corresponding period in 2015. In 2015, 47.9% of births were to unmarried women. Life expectancy was 71.96 years for men and 79.62 years for women in 2015, growing continuously since the End of Communism in Hungary (1989). How many points lower was the fertility rate in 1999 in Hungary compared to what it is now experiencing?

Answer: According to the passage, the current fertility rate is 1.43 and the fertility rate in 1999 was 1.28. 1.43 - 1.28 = 0.15. So the answer is {0.15}.",.15
nfl_1361_ea2f7e17-7f38-4f23-9698-1ad14496ce71," Hoping to rebound from their loss to the Titans, the Bills flew to Jacksonville Municipal Stadium for an intraconference duel with the Jacksonville Jaguars. In the 1st quarter Buffalo trailed early as kicker Josh Scobee made a 29-yard field goal. Then the Bills came on top with kicker Rian Lindell hitting a 26 and a 28-yard field goal. The Bills fell behind in the 2nd quarter when RB Maurice Jones-Drew got a 3-yard touchdown run. Then the Bills would score to end the half with Lindell nailing a 22-yard field goal. In the third quarter Buffalo took the lead with QB Ryan Fitzpatrick making a 98-yard touchdown pass to WR Terrell Owens (with a failed 2-point conversion attempt). In the fourth quarter Buffalo fell behind again with QB David Garrard making a 3-yard touchdown pass to WR Mike Sims-Walker (With a successful QB sneak to make the two-point conversion). With the loss, the Bills fell to 3-7 in Perry Fewell's first game as interim head coach. How many more losses than wins did the Bills have after this game?","Reformatted Question: Hoping to rebound from their loss to the Titans, the Bills flew to Jacksonville Municipal Stadium for an intraconference duel with the Jacksonville Jaguars. In the 1st quarter Buffalo trailed early as kicker Josh Scobee made a 29-yard field goal. Then the Bills came on top with kicker Rian Lindell hitting a 26 and a 28-yard field goal. The Bills fell behind in the 2nd quarter when RB Maurice Jones-Drew got a 3-yard touchdown run. Then the Bills would score to end the half with Lindell nailing a 22-yard field goal. In the third quarter Buffalo took the lead with QB Ryan Fitzpatrick making a 98-yard touchdown pass to WR Terrell Owens (with a failed 2-point conversion attempt). In the fourth quarter Buffalo fell behind again with QB David Garrard making a 3-yard touchdown pass to WR Mike Sims-Walker (With a successful QB sneak to make the two-point conversion). With the loss, the Bills fell to 3-7 in Perry Fewell's first game as interim head coach. How many more losses than wins did the Bills have after this game?

Answer: According to the passage, the Bills fell to 3-7 after this game. To find the difference between the number of losses and wins, we need to subtract the number of wins from the number of losses. The number of losses is 7 and the number of wins is 3. 7 - 3 = 4. So the answer is {4}.",4
history_2142_13b0a833-7a21-4d82-b894-22df69413f28,"As of the census of 2000, there were 445,342 people, 169,162 households, and 114,015 families residing in the county.  The population density was 615 people per square mile (238/km²).  There were 178,913 housing units at an average density of 247 per square mile (95/km²).  The racial makeup of the county was 82.19% Race (United States Census), 1.15% Race (United States Census) or Race (United States Census), 0.65% Race (United States Census), 6.68% Race (United States Census), 0.30% Race (United States Census), 5.86% from Race (United States Census), and 3.17% from two or more races.  11.17% of the population were Race (United States Census) or Race (United States Census) of any race. 17.2% were of German American, 9.9% English American, 8.2% Irish American, and 6.7% Americans ancestry. 81.7% spoke only English at home, while 9.6% spoke Spanish and 1.2% Vietnamese. How many percent were English American and German American combined?","Reformatted Question: As of the census of 2000, there were 445,342 people, 169,162 households, and 114,015 families residing in the county.  The population density was 615 people per square mile (238/km²).  There were 178,913 housing units at an average density of 247 per square mile (95/km²).  The racial makeup of the county was 82.19% Race (United States Census), 1.15% Race (United States Census) or Race (United States Census), 0.65% Race (United States Census), 6.68% Race (United States Census), 0.30% Race (United States Census), 5.86% from Race (United States Census), and 3.17% from two or more races.  11.17% of the population were Race (United States Census) or Race (United States Census) of any race. 17.2% were of German American, 9.9% English American, 8.2% Irish American, and 6.7% Americans ancestry.  81.7% spoke only English at home, while 9.6% spoke Spanish and 1.2% Vietnamese. How many percent were English American and German American combined?

Answer: According to the passage, 17.2% were of German American and 9.9% English American. 17.2% + 9.9% = 27.1%. So the answer is {27.1}.",27.1
nfl_1471_638f8deb-1304-4de3-94aa-64f395d58441," Hoping to rebound from their divisional loss to the Jaguars, the Texans stayed at home for a Week 4 duel with the Oakland Raiders.  Houston delivered the opening shot of the first quarter with kicker Kris Brown's 26-yard field goal, followed by the Raiders tying the game with a 46-yard field goal from kicker Sebastian Janikowski.  The Texans would take full command in the second quarter as Brown nailed a 34-yard field goal, followed by running back Steve Slaton getting a 32-yard touchdown run and catching an 18-yard touchdown pass from quarterback Matt Schaub.  Oakland would close out the half with Janikowski's 33-yard field goal.  In the third quarter, Houston would continue its domination with rookie linebacker Brian Cushing tackling Raiders running back Justin Fargas in his own endzone for a safety, immediately followed by wide receiver Jacoby Jones returning a kickoff 95 yards for a touchdown. How many field goals were kicked in the first quarter?","Reformatted Question: Hoping to rebound from their divisional loss to the Jaguars, the Texans stayed at home for a Week 4 duel with the Oakland Raiders.  Houston delivered the opening shot of the first quarter with kicker Kris Brown's 26-yard field goal, followed by the Raiders tying the game with a 46-yard field goal from kicker Sebastian Janikowski.  The Texans would take full command in the second quarter as Brown nailed a 34-yard field goal, followed by running back Steve Slaton getting a 32-yard touchdown run and catching an 18-yard touchdown pass from quarterback Matt Schaub.  Oakland would close out the half with Janikowski's 33-yard field goal.  In the third quarter, Houston would continue its domination with rookie linebacker Brian Cushing tackling Raiders running back Justin Fargas in his own endzone for a safety, immediately followed by wide receiver Jacoby Jones returning a kickoff 95 yards for a touchdown. How many field goals were kicked in the first quarter?

Answer: According to the passage, in the first quarter, there were two field goals kicked: Kris Brown's 26-yard field goal and Sebastian Janikowski's 46-yard field goal. So the answer is {2}.",2
nfl_1021_f8d43ba3-89bf-4c31-b3b4-c4b24725c214," The Broncos began their 2008 campaign on the road against their AFC West rival, the Oakland Raiders, in the second game of ESPN's Monday Night Football doubleheader.  In the first quarter, Denver ran out of the gates early as QB Jay Cutler completed a 26-yard TD pass to rookie WR Eddie Royal (who was filling in for WR Brandon Marshall, due to his 1-game suspension).  In the second quarter, the Broncos continued their domination as kicker Matt Prater got a 26-yard field goal, while FB Michael Pittman got a 3-yard TD run.  In the third quarter, Denver ran away with the game as Cutler completed a 48-yard TD pass to WR Darrell Jackson, while Prater nailed a 43-yard field goal.  In the fourth quarter, the Raiders spoiled the Broncos' bid for a shutout as QB JaMarcus Russell completed an 8-yard TD pass to WR Ashley Lelie.  Denver ended its domination with RB Selvin Young's 5-yard TD run and Pittman's 1-yard TD run.  Oakland ended the scoring with Russell completing a 4-yard TD pass to WR Ronald Curry. With the dominating win, the Broncos began their season at 1-0; with the rest of the division suffering losses, Denver, in Week 1, is in sole possession of 1st place. Eddie Royal, in his NFL debut, had the best Week 1 stats of any wide receiver, getting 9 receptions for 146 yards and a touchdown. How many yards difference was Michael Pittman’s last touchdown run compared to his first?","Reformatted Question: The Broncos began their 2008 campaign on the road against their AFC West rival, the Oakland Raiders, in the second game of ESPN's Monday Night Football doubleheader.  In the first quarter, Denver ran out of the gates early as QB Jay Cutler completed a 26-yard TD pass to rookie WR Eddie Royal (who was filling in for WR Brandon Marshall, due to his 1-game suspension).  In the second quarter, the Broncos continued their domination as kicker Matt Prater got a 26-yard field goal, while FB Michael Pittman got a 3-yard TD run.  In the third quarter, Denver ran away with the game as Cutler completed a 48-yard TD pass to WR Darrell Jackson, while Prater nailed a 43-yard field goal.  In the fourth quarter, the Raiders spoiled the Broncos' bid for a shutout as QB JaMarcus Russell completed an 8-yard TD pass to WR Ashley Lelie.  Denver ended its domination with RB Selvin Young's 5-yard TD run and Pittman's 1-yard TD run.  Oakland ended the scoring with Russell completing a 4-yard TD pass to WR Ronald Curry. With the dominating win, the Broncos began their season at 1-0; with the rest of the division suffering losses, Denver, in Week 1, is in sole possession of 1st place. Eddie Royal, in his NFL debut, had the best Week 1 stats of any wide receiver, getting 9 receptions for 146 yards and a touchdown. How many yards difference was Michael Pittman’s last touchdown run compared to his first?

Answer: According to the passage, Pittman's first touchdown run was 3 yards, and his last touchdown run was 1 yard. 3 - 1 = 2. So the answer is {2}.",2
nfl_1769_869bbf13-12f9-4973-b8f4-b6e0020a3c8f," The Bears kicked off their season at home with an NFC North duel against the Detroit Lions. In the first quarter, the Bears took the early lead with kicker Robbie Gould nailing a 20-yard field goal. The Lions responded with 2 TD runs (7 and 4 yards) by running back Jahvid Best in the second quarter. The Bears fought back with quarterback Jay Cutler completing an 89-yard screen pass to running back Matt Fort&#233; for a TD, followed by Gould's 31-yard field goal after a Stafford fumble. The Bears increased their lead in the fourth quarter when Cutler threw a 28-yard TD pass to Matt Fort&#233;. The Bears tried to extend their lead to 7, but failed on their 2-point conversion. The game ended in somewhat controversial fashion, however, as an apparent touchdown reception in the final minute by Detroit receiver Calvin Johnson was overturned via a little known rule (completing the process of a catch) and ruled incomplete. How many total yards did Jahvid Best have on touchdown runs?","Reformatted Question: The Bears kicked off their season at home with an NFC North duel against the Detroit Lions. In the first quarter, the Bears took the early lead with kicker Robbie Gould nailing a 20-yard field goal. The Lions responded with 2 TD runs (7 and 4 yards) by running back Jahvid Best in the second quarter. The Bears fought back with quarterback Jay Cutler completing an 89-yard screen pass to running back Matt Fort&#233; for a TD, followed by Gould's 31-yard field goal after a Stafford fumble. The Bears increased their lead in the fourth quarter when Cutler threw a 28-yard TD pass to Matt Fort&#233;. The Bears tried to extend their lead to 7, but failed on their 2-point conversion. The game ended in somewhat controversial fashion, however, as an apparent touchdown reception in the final minute by Detroit receiver Calvin Johnson was overturned via a little known rule (completing the process of a catch) and ruled incomplete. How many total yards did Jahvid Best have on touchdown runs?

Answer: According to the passage, Jahvid Best had two touchdown runs of 7 and 4 yards. To find the total yards, we need to add these two values together: 7 yards + 4 yards = 11 yards. So the answer is {11}.",11
history_1782_aec757e7-1807-4b63-b8de-2ec49edbed44,"One week later, Dallas faced the 1993 San Francisco 49ers season in the NFC Championship Game for the second year in a row in what was, at the time, the last NFL game to air on CBS.  The 49ers had the NFLs highest scoring offense with 473 points, 97 more than the runner-up Cowboys.  The last time the two teams played for the NFC title, Dallas won when Aikman thwarted an attempted 49ers comeback with a touchdown drive late in the fourth quarter.  But this time, the game was extremely one-sided.  The Cowboys scored touchdowns on four of their five first-half possessions.  By the end of the half, Dallas had a commanding 28-7 lead.  Aikman completed 14 of 18 passes for 177 yards and three touchdowns with no interceptions, while also rushing for 25 yards, but was knocked out of the game with a concussion in the third quarter.  Then San Francisco scored a touchdown, making the score 28-14 with plenty of time left for a comeback.  However, their hopes were soon dashed as backup quarterback Bernie Kosar, who had already played in three conference championship games and was unable to advance to the Super Bowl each time, led the Cowboys 82 yards to go up 35-14 on his 42-yard touchdown pass to Alvin Harper.  Murray then put the finishing touches on San Francisco with a 50-yard field goal, while all the 49ers could do was score a useless touchdown in ""garbage time"" to make the final score 38-21.  Smith rushed for 88 yards, caught seven passes for 85 yards, and scored two touchdowns.  Meanwhile, the Dallas defense held 49ers running back Ricky Watters, who rushed for over 100 yards and scored 5 touchdowns in the divisional round, to just 37 yards on 12 carries. How many passes did Aikman not complete in the first half?","Reformatted Question: One week later, Dallas faced the 1993 San Francisco 49ers season in the NFC Championship Game for the second year in a row in what was, at the time, the last NFL game to air on CBS.  The 49ers had the NFLs highest scoring offense with 473 points, 97 more than the runner-up Cowboys.  The last time the two teams played for the NFC title, Dallas won when Aikman thwarted an attempted 49ers comeback with a touchdown drive late in the fourth quarter.  But this time, the game was extremely one-sided.  The Cowboys scored touchdowns on four of their five first-half possessions.  By the end of the half, Dallas had a commanding 28-7 lead.  Aikman completed 14 of 18 passes for 177 yards and three touchdowns with no interceptions, while also rushing for 25 yards, but was knocked out of the game with a concussion in the third quarter.  Then San Francisco scored a touchdown, making the score 28-14 with plenty of time left for a comeback.  However, their hopes were soon dashed as backup quarterback Bernie Kosar, who had already played in three conference championship games and was unable to advance to the Super Bowl each time, led the Cowboys 82 yards to go up 35-14 on his 42-yard touchdown pass to Alvin Harper.  Murray then put the finishing touches on San Francisco with a 50-yard field goal, while all the 49ers could do was score a useless touchdown in ""garbage time"" to make the final score 38-21.  Smith rushed for 88 yards, caught seven passes for 85 yards, and scored two touchdowns.  Meanwhile, the Dallas defense held 49ers running back Ricky Watters, who rushed for over 100 yards and scored 5 touchdowns in the divisional round, to just 37 yards on 12 carries. How many passes did Aikman not complete in the first half?
Answer: According to the passage, Aikman completed 14 of 18 passes. To find the number of passes Aikman did not complete, we need to subtract the number of completed passes from the total number of passes. So, 18 - 14 = 4. So the answer is {4}.",4
nfl_1516_30e30004-e6d0-4fa4-919d-6e5d3633221c," Hoping to rebound from their fourth-quarter collapse to the Panthers, the Vikings flew to Soldier Field to face Jay Cutler and the Chicago Bears in a Week 16 rematch to conclude the 40th season of Monday Night Football. Due to the Saints losing to Tampa Bay 20-17 in overtime the previous day, the Vikings needed to win their last two games and have the Saints lose to Carolina the next week in order to clinch homefield advantage. In the first quarter, the Bears drew first blood as kicker Robbie Gould nailed a 22-yard field goal for the only score of the period. In the second quarter, the Bears increased their lead with Gould nailing a 42-yard field goal. They increased their lead with Cutler firing a 7-yard TD pass to tight end Greg Olsen. The Bears then closed out the first half with Gould's 41-yard field goal. In the third quarter, the Vikes started to rally with running back Adrian Peterson's 1-yard touchdown run (with the extra point attempt blocked). The Bears increased their lead over the Vikings with Cutler's 2-yard TD pass to tight end Desmond Clark. The Vikings then closed out the quarter with quarterback Brett Favre firing a 6-yard TD pass to tight end Visanthe Shiancoe. An exciting fourth quarter ensued. The Vikings started out the quarter's scoring with kicker Ryan Longwell's 41-yard field goal, along with Adrian Peterson's second 1-yard TD run. The Bears then responded with Cutler firing a 20-yard TD pass to wide receiver Earl Bennett. The Vikings then completed the remarkable comeback with Favre finding wide receiver Sidney Rice on a 6-yard TD pass on 4th-and-goal with 15 seconds left in regulation. The Bears then took a knee to force overtime. In overtime, the Bears won the toss and marched down the field, stopping at the 35-yard line. However, the potential game-winning 45-yard field goal attempt by Gould went wide right, giving the Vikings a chance to win. After an exchange of punts, the Vikings had the ball at the 26-yard line with 11 minutes left in the period. On the first play of scrimmage, Favre fired a screen pass to Peterson who caught it and went 16 yards, before being confronted by Hunter Hillenmeyer, who caused Peterson to fumble the ball, which was then recovered by Bears' linebacker Nick Roach. The Bears then won on Jay Cutler's game-winning 39-yard TD pass to wide receiver Devin Aromashodu. With the loss, not only did the Vikings fall to 11-4, they also surrendered homefield advantage to the Saints. How many yards longer was Jay Cutler's longest touchdown pass than his shortest?","Reformatted Question: Hoping to rebound from their fourth-quarter collapse to the Panthers, the Vikings flew to Soldier Field to face Jay Cutler and the Chicago Bears in a Week 16 rematch to conclude the 40th season of Monday Night Football. Due to the Saints losing to Tampa Bay 20-17 in overtime the previous day, the Vikings needed to win their last two games and have the Saints lose to Carolina the next week in order to clinch homefield advantage. In the first quarter, the Bears drew first blood as kicker Robbie Gould nailed a 22-yard field goal for the only score of the period. In the second quarter, the Bears increased their lead with Gould nailing a 42-yard field goal. They increased their lead with Cutler firing a 7-yard TD pass to tight end Greg Olsen. The Bears then closed out the first half with Gould's 41-yard field goal. In the third quarter, the Vikes started to rally with running back Adrian Peterson's 1-yard touchdown run (with the extra point attempt blocked). The Bears increased their lead over the Vikings with Cutler's 2-yard TD pass to tight end Desmond Clark. The Vikings then closed out the quarter with quarterback Brett Favre firing a 6-yard TD pass to tight end Visanthe Shiancoe. An exciting fourth quarter ensued. The Vikings started out the quarter's scoring with kicker Ryan Longwell's 41-yard field goal, along with Adrian Peterson's second 1-yard TD run. The Bears then responded with Cutler firing a 20-yard TD pass to wide receiver Earl Bennett. The Vikings then completed the remarkable comeback with Favre finding wide receiver Sidney Rice on a 6-yard TD pass on 4th-and-goal with 15 seconds left in regulation. The Bears then took a knee to force overtime. In overtime, the Bears won the toss and marched down the field, stopping at the 35-yard line. However, the potential game-winning 45-yard field goal attempt by Gould went wide right, giving the Vikings a chance to win. After an exchange of punts, the Vikings had the ball at the 26-yard line with 11 minutes left in the period. On the first play of scrimmage, Favre fired a screen pass to Peterson who caught it and went 16 yards, before being confronted by Hunter Hillenmeyer, who caused Peterson to fumble the ball, which was then recovered by Bears' linebacker Nick Roach. The Bears then won on Jay Cutler's game-winning 39-yard TD pass to wide receiver Devin Aromashodu. With the loss, not only did the Vikings fall to 11-4, they also surrendered homefield advantage to the Saints. How many yards longer was Jay Cutler's longest touchdown pass than his shortest?

Answer: According to the passage, Jay Cutler's touchdown passes were 7 yards, 2 yards, 20 yards, and 39 yards. The longest is 39 yards and the shortest is 2 yards. 39 - 2 = 37. So the answer is {37}.",37
history_2170_467dc327-60ca-41b2-9eb1-945518b72edc,"In the census of 2010, there were 66,135 people, 26,265 (2000 data) households, and 14,051 (2000 data) families residing in the city. The population density was 6,096.7 people per square mile (2,199.9/km²). There were 30,272 (2000 data) housing units at an average density of 2,790.6 per square mile (1,077.2/km²). The racial makeup of the city was 59.38% (52.31% Non-Hispanic) (7.07 White-Hispanic) White (U.S. Census), 24.19% African American (U.S. Census), 14.47% Hispanic (U.S. Census) or Latin (U.S. Census)) of any race, 8.24% from Race (United States Census), 5.74% from two or more races, 2.62% Asian (U.S. Census), 0.69%  Native American (U.S.Census), and 0.14% Pacific Islander (U.S. Census). There is a growing Guyana population in the area. The top ancestries self-identified by people on the census are Italian (13.6%), Guyanese (12.3%), Irish (12.1%), Puerto Rican (10.1%), German (8.7%), English (6.0%), Polish (5.4%), French (4.4%). These reflect historic and early 20th-century immigration, as well as that since the late 20th century. How many percent of people were not white-Hispanic?","Reformatted Question: In the census of 2010, there were 66,135 people, 26,265 (2000 data) households, and 14,051 (2000 data) families residing in the city. The population density was 6,096.7 people per square mile (2,199.9/km²). There were 30,272 (2000 data) housing units at an average density of 2,790.6 per square mile (1,077.2/km²). The racial makeup of the city was 59.38% (52.31% Non-Hispanic) (7.07 White-Hispanic) White (U.S. Census), 24.19% African American (U.S. Census), 14.47% Hispanic (U.S. Census) or Latin (U.S. Census)) of any race, 8.24% from Race (United States Census), 5.74% from two or more races, 2.62% Asian (U.S. Census), 0.69%  Native American (U.S.Census), and 0.14% Pacific Islander (U.S. Census). There is a growing Guyana population in the area. The top ancestries self-identified by people on the census are Italian (13.6%), Guyanese (12.3%), Irish (12.1%), Puerto Rican (10.1%), German (8.7%), English (6.0%), Polish (5.4%), French (4.4%). These reflect historic and early 20th-century immigration, as well as that since the late 20th century. How many percent of people were not white-Hispanic?
Answer: According to the passage, the percentage of people who were white-Hispanic is 7.07%. Therefore, the percentage of people who were not white-Hispanic is 100% - 7.07% = 92.93%. So the answer is {92.93}.",92.93
nfl_2234_035e60dc-9fd7-4a6e-924d-3ccd731ebaa3," After a huge loss at the Saints, the Colts traveled to Nashville take on the Titans.  The Titans would score 20 unanswered points in the 1st half alone as Rob Bironas would kick a 51-yard field goal for a 3-0 lead in the first quarter.  In the 2nd quarter, Jason McCourty would recover a blocked punt in the end zone sending the game to 10-0, followed up by Bironas nailing a 50-yard field goal for 13-0 and eventual halftime lead of 20-0 when Nate Washington ran for a 3-yard touchdown.  The Colts would manage to get on the board as Adam Vinatieri would kick a 22-yard field goal for a 20-3 lead.  Donald Brown managed to increase his team's points with a 4-yard touchdown run for a 20-10 lead.  The Titans however wrapped the game up when Washington ran for a 14-yard touchdown for a final score of 27-10.With the loss, the Colts fell to 0-8. What is the Colts current wins for the season?","Reformatted Question: After a huge loss at the Saints, the Colts traveled to Nashville take on the Titans.  The Titans would score 20 unanswered points in the 1st half alone as Rob Bironas would kick a 51-yard field goal for a 3-0 lead in the first quarter.  In the 2nd quarter, Jason McCourty would recover a blocked punt in the end zone sending the game to 10-0, followed up by Bironas nailing a 50-yard field goal for 13-0 and eventual halftime lead of 20-0 when Nate Washington ran for a 3-yard touchdown.  The Colts would manage to get on the board as Adam Vinatieri would kick a 22-yard field goal for a 20-3 lead.  Donald Brown managed to increase his team's points with a 4-yard touchdown run for a 20-10 lead.  The Titans however wrapped the game up when Washington ran for a 14-yard touchdown for a final score of 27-10.With the loss, the Colts fell to 0-8. What is the Colts current wins for the season?
Answer: According to the passage, the Colts fell to 0-8. The number of wins is the first number in the record, which is 0. So the answer is {0}.",0
